asin,product_name,seo_owner,ppc_owner,event_date,time_slot,units,spend,day_total_units_jul8,day_total_spend_jul8,brand
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-08,20:00,0.0,0,0.0,,Other
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-09,12:30,0.0,0,0.0,,Other
B07RFRGD5N,Eco Masters Jade Facial Roller with GuaSha & Serum,Tamahra,Srikara,2025-07-09,16:00,0.0,0,0.0,,Other
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-08,12:00,0.0,0,0.0,,PawVista
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-08,16:00,0.0,0,0.0,,PawVista
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-08,18:00,0.0,0,0.0,,PawVista
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-08,20:00,0.0,0,0.0,,PawVista
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-09,12:30,0.0,0,0.0,,PawVista
B085SZT5LL,PawVista Retractable Dog Leash Device,,,2025-07-09,16:00,0.0,0,0.0,,PawVista
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B07L8DL871,VitalCore Organic Cinnamon 1000mg,Tamahra,Syed,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-08,12:00,0.0,0,0.0,,Medora
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-08,16:00,0.0,0,0.0,,Medora
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-08,18:00,0.0,0,0.0,,Medora
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-08,20:00,0.0,0,0.0,,Medora
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-09,12:30,0.0,0,0.0,,Medora
B07L5JH3NT,"Medora Wart, Corn & Verruca Patch 28 Patches",Aneesh,Sourabh,2025-07-09,16:00,0.0,0,0.0,,Medora
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-09,12:30,0.0,0.0,0.0,,VitalCore
B0D1XXG4MS,VitalCore | L-Carnitine 2000mg 120 Capsules,Tamahra,Srikara,2025-07-09,16:00,0.0,0.0,0.0,,VitalCore
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-08,12:00,0.0,0,0.0,,Medora
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-08,16:00,0.0,0,0.0,,Medora
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-08,18:00,0.0,0,0.0,,Medora
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-08,20:00,0.0,0,0.0,,Medora
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-09,12:30,0.0,0,0.0,,Medora
B089764H3P,Medora Pure Marine Collagen| Germany 120 Capsules,,,2025-07-09,16:00,0.0,0,0.0,,Medora
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B00HSIZVN8,VitalCore Garcinia Cambogia Pure 1000mg 60 Capsules,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-08,12:00,0.0,0,0.0,,Other
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-08,16:00,0.0,0,0.0,,Other
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-08,18:00,0.0,0,0.0,,Other
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-08,20:00,0.0,0,0.0,,Other
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-09,12:30,0.0,0,0.0,,Other
B07J1VXFPJ,mysmile Teeth Whitening Kit,,,2025-07-09,16:00,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-08,12:00,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-08,16:00,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-08,18:00,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-08,20:00,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-09,12:30,0.0,0,0.0,,Other
B08D97X91K,mysmile Day and Night Toothpaste with Brush,,,2025-07-09,16:00,0.0,0,0.0,,Other
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B07MBZGW8Q,VitalCore Organic Neem Leaves 200g Powder,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B0BTYFD228,VitalCore Prenatal Multivitamin 120 Gummies,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B08KZ26V41,VitalCore Skinny and Detox tea 28 Teabags,Aneesh,Syed,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-08,12:00,0.0,0,0.0,,Other
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-08,16:00,0.0,0,0.0,,Other
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-08,18:00,0.0,0,0.0,,Other
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-08,20:00,0.0,0,0.0,,Other
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-09,12:30,0.0,0,0.0,,Other
B07PYGZR69,mysmile Teeth Whitening Gels,,,2025-07-09,16:00,0.0,0,0.0,,Other
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-08,12:00,0.0,0,0.0,,PawVista
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-08,16:00,0.0,0,0.0,,PawVista
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-08,18:00,0.0,0,0.0,,PawVista
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-08,20:00,0.0,0,0.0,,PawVista
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-09,12:30,0.0,0,0.0,,PawVista
B081RYKPRB,PawVista Grooming and De-shedding Brush,,,2025-07-09,16:00,0.0,0,0.0,,PawVista
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B07W5JDT32,VitalCore Hemp Patch 20 Patches,Tamahra,Syed,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-08,12:00,0.0,0,0.0,,Medora
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-08,16:00,0.0,0,0.0,,Medora
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-08,18:00,0.0,0,0.0,,Medora
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-08,20:00,0.0,0,0.0,,Medora
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-09,12:30,0.0,0,0.0,,Medora
B088SJHM94,Medora Activated Charcoal Capsules | Germany 2000mg 180 Capsules,,,2025-07-09,16:00,0.0,0,0.0,,Medora
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-08,12:00,0.0,0,0.0,,PawVista
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-08,16:00,0.0,0,0.0,,PawVista
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-08,18:00,0.0,0,0.0,,PawVista
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-08,20:00,0.0,0,0.0,,PawVista
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-09,12:30,0.0,0,0.0,,PawVista
B08HYVCTG7,PawVista Flea and Tick Collar Device,,,2025-07-09,16:00,0.0,0,0.0,,PawVista
B091GWS1B3,VitalCore BellyXS,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B091GWS1B3,VitalCore BellyXS,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B091GWS1B3,VitalCore BellyXS,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B091GWS1B3,VitalCore BellyXS,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B091GWS1B3,VitalCore BellyXS,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B091GWS1B3,VitalCore BellyXS,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-08,12:00,0.0,0,0.0,,Other
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-08,16:00,0.0,0,0.0,,Other
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-08,18:00,0.0,0,0.0,,Other
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-08,20:00,0.0,0,0.0,,Other
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-09,12:30,0.0,0,0.0,,Other
B0B8SVNKVZ,Eco Masters Rose Quartz with Guasha & Vitamin C Serum Device,Tamahra,Srikara,2025-07-09,16:00,0.0,0,0.0,,Other
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B0BF5JSCWR,VitalCore Quercetin Complex 610mg 180 Capsule,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-08,12:00,0.0,0,0.0,,PawVista
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-08,16:00,0.0,0,0.0,,PawVista
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-08,18:00,0.0,0,0.0,,PawVista
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-08,20:00,0.0,0,0.0,,PawVista
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-09,12:30,0.0,0,0.0,,PawVista
B0BKQWPT5K,PawVista Salmon Oil 500ml Liquid,,,2025-07-09,16:00,0.0,0,0.0,,PawVista
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-08,12:00,0.0,0,0.0,,Other
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-08,16:00,0.0,0,0.0,,Other
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-08,18:00,0.0,0,0.0,,Other
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-08,20:00,0.0,0,0.0,,Other
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-09,12:30,0.0,0,0.0,,Other
B07RWZZKSX,mysmile Activated Charcoal Powder with Bamboo Toothbrush 200g Powder,,,2025-07-09,16:00,0.0,0,0.0,,Other
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-08,12:00,0.0,0,0.0,,VitalCore
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-08,16:00,0.0,0,0.0,,VitalCore
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-08,18:00,0.0,0,0.0,,VitalCore
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-08,20:00,0.0,0,0.0,,VitalCore
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-09,12:30,0.0,0,0.0,,VitalCore
B0CDQDWXN4,VitalCore Marine Collagen with Hyaluronic Acid - 60 Gummies,,,2025-07-09,16:00,0.0,0,0.0,,VitalCore
B0C6QSSZ5C,Probiotic patchs,,,2025-07-08,12:00,0.0,0,0.0,,Other
B0C6QSSZ5C,Probiotic patchs,,,2025-07-08,16:00,0.0,0,0.0,,Other
B0C6QSSZ5C,Probiotic patchs,,,2025-07-08,18:00,0.0,0,0.0,,Other
B0C6QSSZ5C,Probiotic patchs,,,2025-07-08,20:00,0.0,0,0.0,,Other
B0C6QSSZ5C,Probiotic patchs,,,2025-07-09,12:30,0.0,0,0.0,,Other
B0C6QSSZ5C,Probiotic patchs,,,2025-07-09,16:00,0.0,0,0.0,,Other
